Estado Civil;Horário Aula Dia/Noite;Escolaridade Materna;Escolaridade Paterna;Profissão Materna;Profissão Paterna;Necessidades Educacionais Especiais;Devedor de mensalidade;Mensalidade em Dia;Sexo;Bolsista;Idade na Inscrição;Disciplinas Aprovadas no Semestre;Taxa de Desemprego;Taxa de inflação;Resultado
1;1;1;1;9;5;0;0;0;0;0;19;0;9.4;-0.8;Evasão
2;1;37;38;9;7;0;1;1;0;1;18;6;7.6;2.6;Formado
1;1;19;19;4;6;0;1;0;0;0;22;5;10.8;1.4;Evasão
1;1;19;1;4;5;0;0;1;0;0;18;6;11.1;0.6;Formado
1;1;38;37;9;9;0;0;1;0;0;24;6;13.9;-0.3;Formado
1;0;37;37;90;8;0;0;1;0;0;33;0;12.7;3.7;Evasão
1;1;37;37;3;8;0;1;1;0;1;30;0;11.1;0.6;Inscrito
1;1;3;39;2;3;0;0;1;0;0;26;0;8.9;1.4;Evasão
1;1;19;38;4;1;0;0;1;0;0;18;6;10.8;1.4;Formado
1;1;37;38;9;7;0;1;1;0;0;19;3;10.8;1.4;Evasão
1;1;19;38;9;10;0;0;1;0;0;20;3;16.2;0.3;Inscrito
1;1;19;37;9;8;0;0;1;0;1;22;8;8.9;1.4;Formado
1;1;1;1;9;1;0;0;1;0;0;19;5;7.6;2.6;Inscrito
1;1;37;38;7;5;0;0;1;0;1;21;6;15.5;2.8;Formado
1;1;19;38;4;8;0;0;1;0;1;21;6;7.6;2.6;Formado
1;1;19;37;2;7;0;0;1;0;0;19;1;7.6;2.6;Inscrito
1;1;38;37;191;195;0;0;1;0;1;19;7;8.9;1.4;Formado
1;1;19;19;9;5;0;0;1;0;0;18;7;12.7;3.7;Evasão
2;0;37;39;9;4;0;0;1;0;0;50;11;16.2;0.3;Formado
4;0;38;19;9;7;0;0;1;0;1;31;4;13.9;-0.3;Inscrito
1;1;1;19;4;7;0;0;1;0;1;19;6;15.5;2.8;Formado
4;0;1;37;141;192;0;0;1;0;0;35;5;13.9;-0.3;Formado
2;1;38;38;4;7;0;0;1;0;0;31;0;12.7;3.7;Evasão
2;0;37;37;9;9;0;1;1;0;0;42;10;11.1;0.6;Inscrito
1;1;37;37;9;9;0;0;0;0;0;34;0;9.4;-0.8;Evasão
1;1;1;1;4;4;0;0;1;0;1;18;7;12.4;0.5;Formado
1;1;3;3;3;3;0;0;0;0;1;18;7;8.9;1.4;Inscrito
1;1;37;38;5;6;0;0;1;0;0;21;5;16.2;0.3;Inscrito
4;1;38;19;5;7;0;0;1;0;1;26;5;16.2;0.3;Evasão
1;1;19;37;8;8;0;0;1;0;0;20;6;13.9;-0.3;Inscrito
1;1;38;38;5;7;0;0;1;0;0;19;3;7.6;2.6;Inscrito
1;1;19;19;5;5;0;0;1;0;1;19;6;15.5;2.8;Formado
1;1;3;4;2;1;0;0;1;0;0;20;9;8.9;1.4;Formado
1;1;34;34;0;0;0;0;1;0;0;19;6;7.6;2.6;Formado
1;1;37;37;9;9;0;0;1;0;0;18;6;7.6;2.6;Formado
1;0;37;37;9;9;0;0;1;0;0;28;11;10.8;1.4;Formado
1;1;1;19;4;5;0;0;1;0;0;22;5;15.5;2.8;Inscrito
1;0;37;37;7;7;0;0;1;0;1;21;6;13.9;-0.3;Formado
1;1;4;38;4;5;0;0;1;0;0;21;4;12.4;0.5;Inscrito
1;1;1;19;5;3;1;0;1;0;0;26;5;16.2;0.3;Inscrito
1;1;30;37;7;7;0;1;0;0;0;18;5;7.6;2.6;Evasão
1;1;1;1;9;10;0;0;0;0;0;20;2;7.6;2.6;Evasão
1;1;1;19;4;3;0;0;1;0;0;18;6;11.1;0.6;Formado
1;1;1;1;4;9;0;0;1;0;1;19;7;10.8;1.4;Formado
1;1;3;19;3;10;0;0;1;0;0;20;11;12.4;0.5;Formado
1;1;38;37;4;6;0;0;1;0;1;22;6;13.9;-0.3;Formado
1;1;37;19;5;8;0;1;1;0;0;18;5;10.8;1.4;Evasão
1;1;38;37;6;4;0;0;1;0;0;19;3;16.2;0.3;Evasão
1;1;1;3;3;3;0;0;1;0;1;18;5;8.9;1.4;Inscrito
1;1;37;37;7;7;0;0;1;0;0;20;3;10.8;1.4;Inscrito
1;1;38;37;9;9;1;0;1;0;0;19;4;7.6;2.6;Inscrito
1;1;19;38;9;9;0;0;1;0;0;19;6;12.4;0.5;Inscrito
1;1;37;37;5;5;0;0;1;0;0;19;7;10.8;1.4;Formado
1;1;1;19;3;9;0;0;1;0;0;18;0;12.7;3.7;Formado
1;1;1;19;3;9;0;0;1;0;0;21;13;13.9;-0.3;Formado
1;0;1;19;9;9;0;0;1;0;0;27;5;8.9;1.4;Formado
1;1;1;19;4;4;0;0;1;0;0;19;6;15.5;2.8;Formado
4;1;34;34;0;0;0;0;1;0;0;25;0;7.6;2.6;Evasão
1;1;19;19;7;7;0;0;1;0;1;18;7;10.8;1.4;Formado
1;1;19;1;4;8;0;0;1;0;0;24;7;10.8;1.4;Formado
1;1;1;1;4;10;0;0;1;0;0;20;7;13.9;-0.3;Formado
1;0;37;37;6;6;0;0;1;0;0;26;5;12.4;0.5;Formado
1;1;1;38;9;7;0;0;1;0;1;20;6;8.9;1.4;Formado
1;1;37;37;90;90;0;0;1;0;0;18;5;7.6;2.6;Formado
1;1;1;1;9;9;0;0;1;0;0;19;6;15.5;2.8;Formado
1;1;19;19;9;9;0;0;1;0;0;23;5;12.7;3.7;Evasão
1;1;37;37;9;9;0;0;1;0;1;18;6;7.6;2.6;Formado
1;1;1;19;4;5;0;0;1;0;0;18;0;12.7;3.7;Evasão
1;1;2;1;2;8;0;0;1;0;1;19;7;11.1;0.6;Formado
1;0;1;2;4;3;0;0;1;0;0;30;7;7.6;2.6;Formado
1;1;1;2;4;6;0;0;1;0;0;29;0;15.5;2.8;Evasão
1;1;3;1;3;3;0;0;1;0;0;19;8;9.4;-0.8;Formado
1;1;19;2;5;3;0;0;1;0;0;20;7;12.4;0.5;Formado
1;1;37;37;9;3;0;0;1;0;0;20;6;7.6;2.6;Formado
1;1;38;38;3;7;0;0;1;0;0;19;6;11.1;0.6;Formado
1;1;38;2;9;2;0;0;1;0;0;20;3;10.8;1.4;Inscrito
3;1;19;1;4;4;0;0;1;0;0;21;0;10.8;1.4;Evasão
1;1;19;38;4;10;0;0;1;0;0;19;5;11.1;0.6;Formado
1;1;37;38;9;9;0;0;1;0;1;18;7;10.8;1.4;Formado
1;0;37;37;7;8;0;0;1;0;1;27;6;15.5;2.8;Formado
1;1;38;38;6;8;0;0;1;0;1;19;5;12.4;0.5;Formado
1;1;1;1;90;3;0;0;1;0;1;19;0;7.6;2.6;Evasão
1;1;1;19;4;8;0;0;1;0;0;19;5;15.5;2.8;Formado
1;1;19;19;5;5;0;0;1;0;1;18;7;12.7;3.7;Formado
1;1;19;19;5;5;0;0;1;0;1;20;4;12.4;0.5;Inscrito
1;1;19;37;4;5;0;0;1;0;1;18;6;12.7;3.7;Formado
1;1;9;1;2;4;0;0;1;0;0;19;0;7.6;2.6;Evasão
2;1;37;37;9;9;0;0;1;0;0;36;6;7.6;2.6;Formado
1;1;3;4;3;2;0;0;1;0;0;18;0;10.8;1.4;Inscrito
1;1;19;38;4;5;0;1;1;0;0;18;1;12.7;3.7;Inscrito
1;1;19;38;9;3;0;0;1;0;0;19;7;12.7;3.7;Formado
1;1;19;19;7;8;0;0;1;0;1;18;7;10.8;1.4;Formado
1;1;19;19;1;1;0;0;1;0;0;18;4;9.4;-0.8;Formado
1;1;37;19;9;3;0;0;1;0;1;19;6;12.4;0.5;Formado
1;1;3;1;2;1;0;0;1;0;1;19;7;13.9;-0.3;Formado
1;1;1;19;7;7;0;0;1;0;0;18;7;15.5;2.8;Evasão
1;1;1;19;9;7;0;0;1;0;0;20;6;11.1;0.6;Formado
1;1;19;38;3;10;0;0;1;0;1;20;5;12.4;0.5;Inscrito
1;1;38;37;5;5;0;0;1;0;0;20;7;10.8;1.4;Formado
1;1;37;37;9;8;0;0;1;0;1;18;7;10.8;1.4;Formado
1;1;19;19;7;5;0;0;1;0;0;18;7;15.5;2.8;Formado
1;1;19;37;4;7;0;0;1;0;0;19;5;9.4;-0.8;Formado
1;1;19;38;9;7;0;0;1;0;0;19;5;9.4;-0.8;Inscrito
2;0;34;34;99;99;0;0;1;0;0;44;6;7.6;2.6;Formado
1;1;38;37;5;6;0;0;1;0;0;32;0;12.4;0.5;Evasão
1;1;37;19;9;8;0;0;1;0;0;22;5;12.7;3.7;Evasão
2;1;1;19;4;9;0;0;1;0;0;36;12;8.9;1.4;Formado
1;1;37;37;5;7;0;0;1;0;1;18;6;16.2;0.3;Formado
1;1;3;3;3;2;0;0;1;0;0;20;5;12.7;3.7;Formado
1;1;19;19;5;7;0;0;1;0;1;20;11;11.1;0.6;Formado
1;1;3;1;2;3;0;0;1;0;0;19;5;15.5;2.8;Formado
1;1;3;1;3;5;0;1;1;0;0;24;5;12.4;0.5;Formado
1;1;1;1;4;9;0;0;1;0;0;20;5;15.5;2.8;Inscrito
1;0;3;3;2;3;0;0;1;0;0;27;9;10.8;1.4;Evasão
1;1;1;38;5;10;0;0;1;0;0;20;5;15.5;2.8;Inscrito
1;1;34;34;0;0;0;0;1;0;1;23;16;9.4;-0.8;Formado
1;1;19;38;4;8;0;0;1;0;1;18;8;9.4;-0.8;Formado
1;1;37;37;4;9;0;0;1;0;1;18;5;12.7;3.7;Formado
1;1;1;37;9;9;0;0;1;0;1;20;7;10.8;1.4;Formado
1;1;19;38;9;7;0;0;1;0;1;20;6;13.9;-0.3;Formado
1;1;38;19;7;10;0;0;1;0;0;23;6;11.1;0.6;Evasão
1;1;19;19;9;9;0;0;1;0;0;20;6;7.6;2.6;Formado
1;1;34;34;0;0;0;0;0;0;0;28;0;7.6;2.6;Evasão
1;1;1;19;3;5;0;0;1;0;0;21;4;7.6;2.6;Formado
1;1;19;19;9;9;0;0;1;0;0;21;2;12.4;0.5;Evasão
1;1;34;34;0;0;0;0;1;0;0;28;0;7.6;2.6;Evasão
1;1;3;1;3;3;1;0;1;0;0;18;6;16.2;0.3;Formado
1;1;38;19;191;175;0;0;1;0;1;21;5;8.9;1.4;Inscrito
1;1;1;1;4;4;0;0;1;0;0;19;6;13.9;-0.3;Formado
1;1;1;19;1;1;0;0;1;0;1;18;7;12.7;3.7;Formado
1;1;3;1;2;5;0;0;1;0;0;19;0;7.6;2.6;Evasão
1;1;38;38;9;7;0;0;1;0;0;20;6;13.9;-0.3;Inscrito
1;1;1;19;9;5;0;0;1;0;1;20;6;12.4;0.5;Formado
1;1;1;37;7;9;0;0;1;0;1;18;6;10.8;1.4;Formado
1;1;38;19;4;3;0;0;1;0;0;20;6;10.8;1.4;Evasão
1;1;1;19;5;4;0;0;1;0;0;31;5;13.9;-0.3;Evasão
1;1;37;37;9;7;0;0;1;0;1;19;7;15.5;2.8;Formado
1;1;38;38;5;5;0;0;1;0;1;19;6;13.9;-0.3;Formado
1;1;19;1;3;8;0;0;1;0;0;23;6;13.9;-0.3;Formado
1;1;37;37;5;5;0;0;1;0;0;19;6;12.4;0.5;Formado
1;1;1;3;3;2;0;0;1;0;0;20;6;7.6;2.6;Formado
1;1;37;37;9;4;0;1;1;0;0;22;5;12.4;0.5;Inscrito
1;1;3;1;2;5;1;0;1;0;0;18;6;13.9;-0.3;Inscrito
1;1;19;37;90;5;0;1;0;0;0;27;2;12.7;3.7;Evasão
1;1;37;38;9;9;0;0;1;0;0;29;1;12.7;3.7;Evasão
1;1;1;19;4;3;0;0;1;0;0;18;5;11.1;0.6;Formado
1;1;19;38;9;7;0;0;1;0;0;18;5;16.2;0.3;Formado
1;1;38;38;7;7;0;0;1;0;0;18;8;9.4;-0.8;Formado
1;1;37;38;9;9;0;0;1;0;0;20;3;9.4;-0.8;Inscrito
1;1;38;38;9;9;0;0;1;0;0;18;6;11.1;0.6;Formado
1;1;1;1;4;4;0;0;0;0;0;18;5;13.9;-0.3;Inscrito
1;1;3;3;1;1;0;0;0;0;0;28;1;10.8;1.4;Evasão
1;1;37;1;7;7;0;0;1;0;1;18;7;12.7;3.7;Formado
1;1;37;38;151;161;0;0;1;0;0;27;4;12.4;0.5;Inscrito
1;1;3;1;2;4;0;0;1;0;0;26;7;16.2;0.3;Inscrito
1;1;19;1;9;3;0;0;1;0;0;18;6;12.7;3.7;Formado
1;1;5;5;2;2;0;0;1;0;0;18;4;9.4;-0.8;Evasão
1;1;1;19;4;6;1;0;1;0;0;21;0;15.5;2.8;Evasão
1;1;4;1;2;3;0;0;1;0;0;18;4;9.4;-0.8;Inscrito
2;0;34;34;99;99;0;0;0;0;0;32;0;10.8;1.4;Evasão
1;1;34;34;0;0;0;0;1;0;0;28;4;7.6;2.6;Formado
1;0;37;19;9;2;0;0;0;0;0;40;0;12.7;3.7;Evasão
2;0;37;37;9;10;0;1;0;0;0;39;0;9.4;-0.8;Evasão
2;1;37;37;9;10;0;1;0;0;0;39;0;9.4;-0.8;Evasão
2;1;37;19;9;4;0;0;1;0;0;50;6;8.9;1.4;Formado
1;1;1;1;9;4;0;0;1;0;0;23;5;10.8;1.4;Evasão
4;0;34;34;0;0;0;0;1;0;0;48;1;9.4;-0.8;Evasão
1;1;37;37;9;9;0;0;1;0;0;23;4;7.6;2.6;Evasão
1;1;37;1;5;5;0;0;1;0;1;18;7;10.8;1.4;Formado
1;1;3;19;2;9;0;0;1;0;0;18;2;9.4;-0.8;Formado
1;1;3;37;2;8;0;0;0;0;0;20;5;13.9;-0.3;Formado
1;1;1;1;9;9;0;0;1;0;1;18;4;10.8;1.4;Formado
1;1;5;3;1;1;0;0;1;0;0;18;4;16.2;0.3;Evasão
1;1;1;1;9;3;0;0;1;1;0;31;1;16.2;0.3;Evasão
1;1;19;19;5;3;0;0;1;1;0;24;1;10.8;1.4;Inscrito
1;1;3;1;2;10;0;0;1;1;0;24;0;9.4;-0.8;Formado
1;1;37;37;9;9;0;1;0;1;0;26;0;10.8;1.4;Evasão
1;1;3;3;2;2;0;1;1;1;0;18;5;16.2;0.3;Evasão
1;1;37;37;4;7;0;0;1;1;1;19;3;12.7;3.7;Inscrito
1;1;19;37;9;8;0;0;1;1;0;22;0;13.9;-0.3;Evasão
1;1;4;2;2;3;0;0;1;1;0;18;7;10.8;1.4;Formado
1;1;1;19;4;7;0;1;0;1;0;20;0;16.2;0.3;Evasão
1;1;4;4;2;2;0;0;1;1;0;25;0;15.5;2.8;Formado
1;0;3;3;4;4;0;0;1;1;0;24;4;13.9;-0.3;Formado
1;1;3;3;4;4;0;0;1;1;0;27;1;8.9;1.4;Evasão
1;1;3;19;4;4;0;0;1;1;0;21;5;15.5;2.8;Formado
1;1;19;38;3;9;0;0;1;1;0;21;6;12.4;0.5;Formado
1;1;19;1;9;9;0;0;1;1;0;19;4;10.8;1.4;Evasão
1;1;19;19;5;5;0;0;1;1;0;28;7;16.2;0.3;Formado
1;1;19;19;5;7;0;0;1;1;0;20;5;7.6;2.6;Inscrito
1;1;1;19;4;10;0;0;1;1;1;21;6;15.5;2.8;Formado
1;1;1;1;5;3;0;0;1;1;1;18;7;16.2;0.3;Formado
1;1;19;1;9;10;0;0;1;1;1;18;5;8.9;1.4;Inscrito
1;1;19;1;5;10;0;0;1;1;0;20;4;15.5;2.8;Inscrito
1;1;1;1;5;10;0;0;1;1;0;25;5;16.2;0.3;Inscrito
1;1;38;19;5;6;0;1;1;1;0;22;6;11.1;0.6;Inscrito
1;1;37;37;9;9;0;0;1;1;0;18;6;9.4;-0.8;Inscrito
1;1;19;38;9;7;0;0;1;1;0;19;5;13.9;-0.3;Formado
1;1;12;19;4;5;0;0;1;1;0;19;3;12.4;0.5;Evasão
1;1;19;1;7;9;0;1;0;1;0;25;4;12.7;3.7;Evasão
1;1;12;12;1;10;0;1;1;1;0;21;9;15.5;2.8;Evasão
1;1;1;2;3;2;0;0;1;1;0;19;2;11.1;0.6;Evasão
1;1;1;1;4;4;0;0;1;1;0;20;0;11.1;0.6;Evasão
1;1;3;2;2;2;0;0;1;1;0;25;14;15.5;2.8;Evasão
1;1;19;1;7;4;0;0;1;1;0;20;3;10.8;1.4;Inscrito
1;1;37;37;9;9;0;0;1;1;0;18;0;7.6;2.6;Formado
1;1;39;39;194;193;0;1;1;1;0;23;3;8.9;1.4;Inscrito
1;1;1;3;9;10;0;0;1;1;0;23;8;9.4;-0.8;Formado
1;1;3;38;141;151;0;0;1;1;0;21;11;8.9;1.4;Formado
1;1;1;1;3;3;0;0;1;1;0;20;2;9.4;-0.8;Inscrito
1;0;1;1;4;10;0;0;1;1;0;25;1;12.4;0.5;Evasão
1;1;19;38;9;9;0;0;1;1;0;18;6;8.9;1.4;Formado
1;1;1;1;9;9;0;0;1;1;0;22;6;10.8;1.4;Formado
1;1;19;19;3;9;0;0;1;1;0;27;6;8.9;1.4;Formado
1;1;4;1;2;4;0;0;1;1;0;25;0;16.2;0.3;Evasão
1;1;34;36;0;5;0;0;1;1;0;18;3;7.6;2.6;Evasão
1;1;38;19;8;8;0;0;1;1;0;20;5;12.7;3.7;Formado
1;1;3;4;2;2;0;0;1;1;0;27;5;16.2;0.3;Formado
1;0;1;1;9;9;0;0;1;1;0;20;6;7.6;2.6;Formado
1;1;38;37;9;9;0;0;1;1;0;22;0;7.6;2.6;Evasão
1;1;19;3;5;10;0;0;1;1;0;19;3;12.4;0.5;Evasão
1;1;3;19;4;5;0;0;1;1;0;20;3;13.9;-0.3;Inscrito
1;1;19;12;9;10;0;0;1;1;0;19;0;9.4;-0.8;Formado
2;1;1;1;4;4;0;0;0;1;0;29;0;9.4;-0.8;Evasão
1;1;3;1;9;9;0;0;1;1;0;19;7;12.7;3.7;Formado
1;0;19;37;9;8;0;0;1;0;1;28;5;9.4;-0.8;Inscrito
2;1;37;37;5;5;0;0;1;0;0;20;6;7.6;2.6;Formado
1;1;37;37;9;8;0;0;1;0;0;20;4;10.8;1.4;Formado
1;0;34;5;0;1;0;0;1;0;0;31;0;7.6;2.6;Evasão
1;1;12;1;5;5;0;0;1;0;0;18;7;13.9;-0.3;Formado
1;1;1;19;8;7;0;0;1;0;0;19;6;8.9;1.4;Inscrito
1;1;37;38;9;8;0;0;1;0;0;18;4;13.9;-0.3;Formado
1;1;37;37;7;7;0;0;1;0;0;19;5;10.8;1.4;Formado
1;1;1;19;3;3;0;0;1;0;1;18;5;12.7;3.7;Formado
1;1;38;19;90;90;0;0;1;0;0;19;3;7.6;2.6;Formado
1;1;38;38;9;8;0;0;1;0;1;18;6;15.5;2.8;Formado
1;1;37;37;9;3;0;0;1;0;0;19;6;7.6;2.6;Formado
1;1;37;1;5;4;0;0;1;0;0;19;7;13.9;-0.3;Formado
1;1;19;1;9;3;0;0;1;0;0;18;6;10.8;1.4;Formado
1;1;3;19;2;8;0;0;1;0;0;19;4;16.2;0.3;Inscrito
1;1;37;1;9;4;0;0;1;0;1;20;6;11.1;0.6;Formado
1;1;1;19;4;8;0;0;1;0;0;20;5;12.7;3.7;Inscrito
1;1;37;37;4;6;0;1;1;0;0;20;6;11.1;0.6;Inscrito
1;0;37;37;9;9;0;0;1;0;0;29;11;10.8;1.4;Evasão
1;1;38;12;7;0;0;0;0;0;1;20;4;7.6;2.6;Evasão
4;1;37;1;9;10;0;1;0;0;0;31;6;8.9;1.4;Evasão
1;1;19;37;7;4;1;0;1;0;0;20;6;10.8;1.4;Formado
1;1;38;37;9;9;0;0;1;0;0;21;18;15.5;2.8;Formado
1;1;19;38;9;9;0;0;1;0;0;23;0;12.4;0.5;Evasão
1;1;19;38;5;7;0;1;0;0;0;21;4;10.8;1.4;Evasão
1;1;1;1;9;4;0;0;1;0;0;24;7;16.2;0.3;Formado
1;0;1;1;4;4;0;0;1;0;0;27;6;15.5;2.8;Formado
1;1;1;37;3;8;0;0;1;0;1;18;7;13.9;-0.3;Formado
1;1;9;1;6;6;0;0;0;0;0;21;0;9.4;-0.8;Evasão
1;1;19;3;3;2;0;1;1;0;1;19;0;7.6;2.6;Evasão
1;1;38;19;7;7;0;0;1;0;1;19;7;10.8;1.4;Formado
1;1;19;38;194;193;0;0;1;0;0;18;0;12.4;0.5;Evasão
1;1;38;37;6;5;0;0;1;0;1;18;5;7.6;2.6;Inscrito
1;1;37;37;191;182;0;1;1;0;1;20;7;8.9;1.4;Formado
2;0;1;37;4;7;0;0;1;0;0;24;5;9.4;-0.8;Formado
1;1;1;1;1;1;0;0;1;0;0;20;6;12.4;0.5;Formado
1;1;1;19;5;7;0;0;1;0;0;20;4;12.4;0.5;Inscrito
1;1;19;37;9;9;0;0;1;0;1;19;7;12.7;3.7;Formado
1;1;1;37;9;9;0;0;1;0;1;18;7;12.7;3.7;Formado
1;1;37;37;7;8;0;0;1;0;1;20;6;9.4;-0.8;Formado
1;1;37;37;9;8;0;0;1;0;0;20;7;16.2;0.3;Formado
1;1;19;37;4;7;0;0;1;0;1;19;6;11.1;0.6;Formado
1;1;3;1;2;3;0;0;1;0;0;19;5;12.4;0.5;Inscrito
1;1;3;19;4;5;0;0;1;0;0;20;6;12.7;3.7;Formado
1;1;1;38;4;3;0;0;1;0;0;19;2;13.9;-0.3;Evasão
1;1;38;38;9;7;0;0;1;0;0;19;4;9.4;-0.8;Evasão
1;1;38;37;7;5;0;0;1;0;1;18;8;9.4;-0.8;Formado
1;1;38;37;9;9;0;0;1;0;1;23;6;11.1;0.6;Evasão
1;1;19;19;9;8;0;0;1;0;0;21;5;12.7;3.7;Evasão
1;0;37;38;6;6;0;0;1;0;0;23;9;11.1;0.6;Formado
1;1;19;37;9;7;0;0;1;0;0;19;7;13.9;-0.3;Formado
1;1;1;38;5;6;0;0;1;0;0;18;6;12.4;0.5;Formado
1;1;19;37;9;9;1;0;1;0;0;19;5;10.8;1.4;Formado
1;1;19;37;9;9;0;0;1;0;1;25;7;12.7;3.7;Formado
1;1;1;38;4;9;0;0;1;0;0;19;5;9.4;-0.8;Inscrito
1;1;1;19;5;7;0;0;1;0;1;19;7;13.9;-0.3;Formado
1;1;38;38;191;193;0;1;1;0;1;24;7;12.7;3.7;Formado
1;1;37;37;9;7;0;0;1;0;1;18;6;8.9;1.4;Formado
1;1;37;37;7;5;0;0;1;0;1;19;6;16.2;0.3;Formado
1;1;37;37;9;9;0;0;1;0;1;18;7;12.7;3.7;Formado
1;0;38;1;9;4;0;0;1;0;0;27;3;10.8;1.4;Inscrito
1;1;1;1;4;5;0;0;1;0;0;19;5;15.5;2.8;Formado
1;1;1;1;3;3;0;0;1;0;1;18;6;12.7;3.7;Evasão
2;1;37;37;9;0;0;1;0;0;0;34;4;12.7;3.7;Evasão
1;1;37;37;9;9;0;0;1;0;0;18;3;7.6;2.6;Inscrito
1;1;37;38;4;9;0;0;1;0;0;18;2;7.6;2.6;Inscrito
1;1;37;38;7;7;0;0;1;0;0;18;8;9.4;-0.8;Inscrito
1;1;38;38;7;7;0;1;0;0;0;20;0;8.9;1.4;Evasão
1;1;19;37;9;9;0;0;1;0;1;19;2;7.6;2.6;Inscrito
1;1;37;1;3;5;0;0;1;0;0;21;5;7.6;2.6;Inscrito
2;0;19;19;9;7;0;0;1;0;0;26;5;10.8;1.4;Formado
1;1;1;19;4;3;0;0;1;0;0;27;7;10.8;1.4;Formado
1;1;1;38;5;1;0;0;1;0;0;20;4;9.4;-0.8;Formado
1;1;19;1;5;0;0;0;1;0;0;18;6;16.2;0.3;Formado
1;1;1;1;5;5;0;0;0;0;0;23;9;8.9;1.4;Inscrito
1;1;1;5;4;3;0;0;1;0;0;24;7;12.7;3.7;Formado
1;1;38;38;6;9;0;0;1;0;1;19;5;13.9;-0.3;Formado
1;1;19;38;3;5;0;0;1;0;0;19;4;10.8;1.4;Formado
1;1;19;38;9;6;0;1;1;0;1;19;5;8.9;1.4;Inscrito
1;1;37;19;5;10;0;1;1;0;0;18;5;7.6;2.6;Inscrito
1;0;1;38;5;7;0;0;1;0;0;22;13;16.2;0.3;Formado
1;1;1;19;5;10;0;0;1;0;0;20;5;12.7;3.7;Formado
1;1;19;19;9;9;0;0;1;0;0;25;0;11.1;0.6;Evasão
1;1;1;3;4;2;0;0;1;0;0;21;6;15.5;2.8;Formado
1;1;19;19;194;193;0;0;1;0;0;19;5;11.1;0.6;Inscrito
1;1;1;19;4;1;0;0;1;0;0;18;6;13.9;-0.3;Formado
1;1;37;37;0;0;0;0;1;0;0;18;3;7.6;2.6;Formado
1;1;3;3;9;7;0;0;1;1;0;19;7;13.9;-0.3;Formado
1;1;3;3;6;6;0;0;1;0;1;19;5;10.8;1.4;Formado
1;1;37;38;5;5;0;1;0;0;0;18;5;10.8;1.4;Evasão
1;1;38;38;5;7;0;0;1;0;1;20;11;12.4;0.5;Formado
1;1;1;19;4;8;0;0;1;0;0;19;0;12.4;0.5;Evasão
1;1;19;37;5;7;0;0;1;0;0;28;17;16.2;0.3;Formado
1;1;37;1;9;9;0;0;1;0;1;20;6;12.7;3.7;Formado
1;0;37;38;90;7;0;0;1;0;0;30;9;7.6;2.6;Evasão
1;1;1;19;9;7;0;0;1;0;1;19;7;12.4;0.5;Formado
1;1;19;19;3;3;0;0;1;0;0;22;6;12.7;3.7;Formado
1;1;38;38;5;8;0;0;1;0;0;18;6;11.1;0.6;Formado
1;1;37;37;9;9;0;0;1;0;0;23;2;7.6;2.6;Evasão
1;1;1;19;5;7;0;0;1;0;0;18;6;11.1;0.6;Formado
1;1;37;19;7;7;0;0;1;0;0;18;5;15.5;2.8;Inscrito
2;1;37;37;0;0;0;1;0;1;0;50;1;10.8;1.4;Evasão
1;1;3;3;2;5;0;0;1;0;1;19;0;13.9;-0.3;Formado
1;1;19;38;9;9;0;0;1;0;0;22;6;13.9;-0.3;Formado
1;1;1;1;4;6;0;1;1;0;1;23;6;12.4;0.5;Formado
1;1;1;1;4;5;0;1;0;0;1;20;5;12.7;3.7;Evasão
4;1;37;37;9;10;0;0;0;0;0;44;0;13.9;-0.3;Evasão
4;1;37;37;9;9;0;0;1;1;0;49;7;15.5;2.8;Formado
2;0;37;37;9;9;0;0;1;1;0;46;9;7.6;2.6;Formado
1;1;37;37;1;9;0;0;0;1;0;41;3;12.4;0.5;Evasão
1;1;38;19;9;8;0;0;1;1;0;18;7;13.9;-0.3;Formado
3;0;37;1;9;2;0;0;1;1;0;43;5;9.4;-0.8;Formado
4;1;37;37;9;7;0;1;0;1;0;70;0;10.8;1.4;Evasão
4;1;37;38;9;4;0;0;1;1;0;48;0;15.5;2.8;Evasão
2;1;37;37;9;7;0;0;1;1;0;41;19;15.5;2.8;Formado
1;1;19;19;9;3;0;0;1;1;0;21;6;12.7;3.7;Inscrito
1;1;38;37;9;8;0;1;0;1;0;35;3;16.2;0.3;Evasão
2;1;2;1;2;9;0;0;1;1;0;44;4;10.8;1.4;Formado
1;1;3;1;5;5;0;1;1;1;0;18;4;13.9;-0.3;Evasão
2;0;37;37;0;0;0;0;1;1;0;45;6;7.6;2.6;Formado
1;1;3;1;2;1;0;0;1;1;0;20;3;15.5;2.8;Inscrito
1;1;1;38;9;1;0;0;1;1;0;22;5;12.4;0.5;Formado
1;1;37;38;5;7;0;0;1;1;0;39;3;13.9;-0.3;Evasão
1;1;2;2;6;6;0;0;0;1;0;20;5;12.4;0.5;Inscrito
2;1;37;19;9;3;0;0;1;1;0;49;3;8.9;1.4;Evasão
1;1;5;5;2;2;0;0;1;1;0;43;4;11.1;0.6;Evasão
2;0;37;37;9;9;0;0;1;1;0;32;0;7.6;2.6;Evasão
1;1;37;37;9;9;0;0;1;1;0;47;9;10.8;1.4;Formado
5;0;37;37;9;9;0;0;1;1;1;37;5;16.2;0.3;Evasão
2;0;19;1;4;8;0;0;1;1;0;41;10;10.8;1.4;Formado
2;1;37;37;9;6;0;0;1;1;0;60;18;15.5;2.8;Formado
